date,model,portfolio_size,selected_tickers,ticker_scores,portfolio_return
2018-10-31,volume_heavy,15,"ARCLK.IS, BIMAS.IS, KCHOL.IS, TOASO.IS, TUPRS.IS, AKBNK.IS, SISE.IS, GARAN.IS, TCELL.IS, PETKM.IS, YKBNK.IS, ASELS.IS, EREGL.IS, FROTO.IS, SAHOL.IS","ARCLK.IS:0.8971, BIMAS.IS:0.7412, KCHOL.IS:0.7324, TOASO.IS:0.6824, TUPRS.IS:0.6500, AKBNK.IS:0.6176, SISE.IS:0.6118, GARAN.IS:0.6059, TCELL.IS:0.5559, PETKM.IS:0.4471, YKBNK.IS:0.4382, ASELS.IS:0.4059, EREGL.IS:0.3912, FROTO.IS:0.3559, SAHOL.IS:0.3324",0.03876913212035622
2018-11-30,low_volatility,3,"BIMAS.IS, TCELL.IS, ASELS.IS","BIMAS.IS:0.9015, TCELL.IS:0.7250, ASELS.IS:0.7074",-0.02539448326042596
2018-11-30,low_volatility,5,"BIMAS.IS, TCELL.IS, ASELS.IS, KCHOL.IS, SAHOL.IS","BIMAS.IS:0.9015, TCELL.IS:0.7250, ASELS.IS:0.7074, KCHOL.IS:0.6632, SAHOL.IS:0.6426",-0.04390604742541852
2018-11-30,low_volatility,10,"BIMAS.IS, TCELL.IS, ASELS.IS, KCHOL.IS, SAHOL.IS, ARCLK.IS, PETKM.IS, THYAO.IS, TUPRS.IS, AKBNK.IS","BIMAS.IS:0.9015, TCELL.IS:0.7250, ASELS.IS:0.7074, KCHOL.IS:0.6632, SAHOL.IS:0.6426, ARCLK.IS:0.6015, PETKM.IS:0.5985, THYAO.IS:0.5103, TUPRS.IS:0.5044, AKBNK.IS:0.4721",-0.04894388100066257
2018-11-30,low_volatility,15,"BIMAS.IS, TCELL.IS, ASELS.IS, KCHOL.IS, SAHOL.IS, ARCLK.IS, PETKM.IS, THYAO.IS, TUPRS.IS, AKBNK.IS, SISE.IS, PGSUS.IS, GARAN.IS, EREGL.IS, YKBNK.IS","BIMAS.IS:0.9015, TCELL.IS:0.7250, ASELS.IS:0.7074, KCHOL.IS:0.6632, SAHOL.IS:0.6426, ARCLK.IS:0.6015, PETKM.IS:0.5985, THYAO.IS:0.5103, TUPRS.IS:0.5044, AKBNK.IS:0.4721, SISE.IS:0.4603, PGSUS.IS:0.4574, GARAN.IS:0.4544, EREGL.IS:0.4235, YKBNK.IS:0.4132",-0.03816684633533654
2018-11-30,mixed_model,3,"BIMAS.IS, TCELL.IS, THYAO.IS","BIMAS.IS:0.8471, TCELL.IS:0.7029, THYAO.IS:0.6676",-0.01255732950787062
2018-11-30,mixed_model,5,"BIMAS.IS, TCELL.IS, THYAO.IS, ASELS.IS, GARAN.IS","BIMAS.IS:0.8471, TCELL.IS:0.7029, THYAO.IS:0.6676, ASELS.IS:0.6353, GARAN.IS:0.6294",-0.034686432639269425
2018-11-30,mixed_model,10,"BIMAS.IS, TCELL.IS, THYAO.IS, ASELS.IS, GARAN.IS, AKBNK.IS, SAHOL.IS, ARCLK.IS, PETKM.IS, PGSUS.IS","BIMAS.IS:0.8471, TCELL.IS:0.7029, THYAO.IS:0.6676, ASELS.IS:0.6353, GARAN.IS:0.6294, AKBNK.IS:0.6206, SAHOL.IS:0.6118, ARCLK.IS:0.5941, PETKM.IS:0.5912, PGSUS.IS:0.5412",-0.04892251861557856
2018-11-30,mixed_model,15,"BIMAS.IS, TCELL.IS, THYAO.IS, ASELS.IS, GARAN.IS, AKBNK.IS, SAHOL.IS, ARCLK.IS, PETKM.IS, PGSUS.IS, TUPRS.IS, KCHOL.IS, SISE.IS, YKBNK.IS, TOASO.IS","BIMAS.IS:0.8471, TCELL.IS:0.7029, THYAO.IS:0.6676, ASELS.IS:0.6353, GARAN.IS:0.6294, AKBNK.IS:0.6206, SAHOL.IS:0.6118, ARCLK.IS:0.5941, PETKM.IS:0.5912, PGSUS.IS:0.5412, TUPRS.IS:0.5265, KCHOL.IS:0.5235, SISE.IS:0.4971, YKBNK.IS:0.3029, TOASO.IS:0.2676",-0.04296632820243924
2018-11-30,momentum_heavy,3,"BIMAS.IS, TCELL.IS, GARAN.IS","BIMAS.IS:0.8279, TCELL.IS:0.7368, GARAN.IS:0.6838",-0.006494674826322968
2018-11-30,momentum_heavy,5,"BIMAS.IS, TCELL.IS, GARAN.IS, THYAO.IS, AKBNK.IS","BIMAS.IS:0.8279, TCELL.IS:0.7368, GARAN.IS:0.6838, THYAO.IS:0.6809, AKBNK.IS:0.6721",-0.0362326618199851
2018-11-30,momentum_heavy,10,"BIMAS.IS, TCELL.IS, GARAN.IS, THYAO.IS, AKBNK.IS, ASELS.IS, SAHOL.IS, PETKM.IS, ARCLK.IS, PGSUS.IS","BIMAS.IS:0.8279, TCELL.IS:0.7368, GARAN.IS:0.6838, THYAO.IS:0.6809, AKBNK.IS:0.6721, ASELS.IS:0.6456, SAHOL.IS:0.6044, PETKM.IS:0.6015, ARCLK.IS:0.5956, PGSUS.IS:0.5544",-0.04892251861557856
2018-11-30,momentum_heavy,15,"BIMAS.IS, TCELL.IS, GARAN.IS, THYAO.IS, AKBNK.IS, ASELS.IS, SAHOL.IS, PETKM.IS, ARCLK.IS, PGSUS.IS, TUPRS.IS, KCHOL.IS, SISE.IS, YKBNK.IS, TOASO.IS","BIMAS.IS:0.8279, TCELL.IS:0.7368, GARAN.IS:0.6838, THYAO.IS:0.6809, AKBNK.IS:0.6721, ASELS.IS:0.6456, SAHOL.IS:0.6044, PETKM.IS:0.6015, ARCLK.IS:0.5956, PGSUS.IS:0.5544, TUPRS.IS:0.5250, KCHOL.IS:0.5015, SISE.IS:0.5015, YKBNK.IS:0.2868, TOASO.IS:0.2235",-0.04296632820243924
2018-11-30,trend_following,3,"BIMAS.IS, TCELL.IS, GARAN.IS","BIMAS.IS:0.8382, TCELL.IS:0.7647, GARAN.IS:0.7235",-0.006494674826322968
2018-11-30,trend_following,5,"BIMAS.IS, TCELL.IS, GARAN.IS, AKBNK.IS, THYAO.IS","BIMAS.IS:0.8382, TCELL.IS:0.7647, GARAN.IS:0.7235, AKBNK.IS:0.7147, THYAO.IS:0.7059",-0.0362326618199851
2018-11-30,trend_following,10,"BIMAS.IS, TCELL.IS, GARAN.IS, AKBNK.IS, THYAO.IS, ARCLK.IS, ASELS.IS, SAHOL.IS, PETKM.IS, TUPRS.IS","BIMAS.IS:0.8382, TCELL.IS:0.7647, GARAN.IS:0.7235, AKBNK.IS:0.7147, THYAO.IS:0.7059, ARCLK.IS:0.6735, ASELS.IS:0.5912, SAHOL.IS:0.5676, PETKM.IS:0.5441, TUPRS.IS:0.5147",-0.04649230015743239
2018-11-30,trend_following,15,"BIMAS.IS, TCELL.IS, GARAN.IS, AKBNK.IS, THYAO.IS, ARCLK.IS, ASELS.IS, SAHOL.IS, PETKM.IS, TUPRS.IS, PGSUS.IS, KCHOL.IS, SISE.IS, YKBNK.IS, TOASO.IS","BIMAS.IS:0.8382, TCELL.IS:0.7647, GARAN.IS:0.7235, AKBNK.IS:0.7147, THYAO.IS:0.7059, ARCLK.IS:0.6735, ASELS.IS:0.5912, SAHOL.IS:0.5676, PETKM.IS:0.5441, TUPRS.IS:0.5147, PGSUS.IS:0.5059, KCHOL.IS:0.4971, SISE.IS:0.4647, YKBNK.IS:0.3353, TOASO.IS:0.2118",-0.04296632820243924
2018-11-30,volume_heavy,3,"BIMAS.IS, THYAO.IS, SAHOL.IS","BIMAS.IS:0.8647, THYAO.IS:0.7235, SAHOL.IS:0.6588",-0.03681007124987875
2018-11-30,volume_heavy,5,"BIMAS.IS, THYAO.IS, SAHOL.IS, PGSUS.IS, TUPRS.IS","BIMAS.IS:0.8647, THYAO.IS:0.7235, SAHOL.IS:0.6588, PGSUS.IS:0.5912, TUPRS.IS:0.5559",-0.05194007210657605
2018-11-30,volume_heavy,10,"BIMAS.IS, THYAO.IS, SAHOL.IS, PGSUS.IS, TUPRS.IS, GARAN.IS, ASELS.IS, PETKM.IS, ARCLK.IS, TCELL.IS","BIMAS.IS:0.8647, THYAO.IS:0.7235, SAHOL.IS:0.6588, PGSUS.IS:0.5912, TUPRS.IS:0.5559, GARAN.IS:0.5559, ASELS.IS:0.5529, PETKM.IS:0.5500, ARCLK.IS:0.5412, TCELL.IS:0.5294",-0.044774822136557625
2018-11-30,volume_heavy,15,"BIMAS.IS, THYAO.IS, SAHOL.IS, PGSUS.IS, TUPRS.IS, GARAN.IS, ASELS.IS, PETKM.IS, ARCLK.IS, TCELL.IS, AKBNK.IS, SISE.IS, KCHOL.IS, TOASO.IS, EREGL.IS","BIMAS.IS:0.8647, THYAO.IS:0.7235, SAHOL.IS:0.6588, PGSUS.IS:0.5912, TUPRS.IS:0.5559, GARAN.IS:0.5559, ASELS.IS:0.5529, PETKM.IS:0.5500, ARCLK.IS:0.5412, TCELL.IS:0.5294, AKBNK.IS:0.5265, SISE.IS:0.5059, KCHOL.IS:0.4941, TOASO.IS:0.4676, EREGL.IS:0.4000",-0.04293188369520449
2018-12-31,low_volatility,3,"BIMAS.IS, TCELL.IS, ARCLK.IS","BIMAS.IS:0.9176, TCELL.IS:0.7971, ARCLK.IS:0.7853",0.13354554758677395
2018-12-31,low_volatility,5,"BIMAS.IS, TCELL.IS, ARCLK.IS, SISE.IS, KCHOL.IS","BIMAS.IS:0.9176, TCELL.IS:0.7971, ARCLK.IS:0.7853, SISE.IS:0.7235, KCHOL.IS:0.6103",0.159066172208832
2018-12-31,low_volatility,10,"BIMAS.IS, TCELL.IS, ARCLK.IS, SISE.IS, KCHOL.IS, GARAN.IS, PETKM.IS, YKBNK.IS, TUPRS.IS, SAHOL.IS","BIMAS.IS:0.9176, TCELL.IS:0.7971, ARCLK.IS:0.7853, SISE.IS:0.7235, KCHOL.IS:0.6103, GARAN.IS:0.5706, PETKM.IS:0.5662, YKBNK.IS:0.5544, TUPRS.IS:0.4926, SAHOL.IS:0.4838",0.17379520444973998
2018-12-31,low_volatility,15,"BIMAS.IS, TCELL.IS, ARCLK.IS, SISE.IS, KCHOL.IS, GARAN.IS, PETKM.IS, YKBNK.IS, TUPRS.IS, SAHOL.IS, ASELS.IS, FROTO.IS, THYAO.IS, AKBNK.IS, EREGL.IS","BIMAS.IS:0.9176, TCELL.IS:0.7971, ARCLK.IS:0.7853, SISE.IS:0.7235, KCHOL.IS:0.6103, GARAN.IS:0.5706, PETKM.IS:0.5662, YKBNK.IS:0.5544, TUPRS.IS:0.4926, SAHOL.IS:0.4838, ASELS.IS:0.4809, FROTO.IS:0.4074, THYAO.IS:0.4015, AKBNK.IS:0.3309, EREGL.IS:0.3250",0.1532871200203228
2018-12-31,mixed_model,3,"BIMAS.IS, SISE.IS, ARCLK.IS","BIMAS.IS:0.8735, SISE.IS:0.8559, ARCLK.IS:0.7735",0.12947817057878871
2018-12-31,mixed_model,5,"BIMAS.IS, SISE.IS, ARCLK.IS, TCELL.IS, GARAN.IS","BIMAS.IS:0.8735, SISE.IS:0.8559, ARCLK.IS:0.7735, TCELL.IS:0.7706, GARAN.IS:0.6853",0.14408425530910168
2018-12-31,mixed_model,10,"BIMAS.IS, SISE.IS, ARCLK.IS, TCELL.IS, GARAN.IS, PETKM.IS, THYAO.IS, TUPRS.IS, KCHOL.IS, AKBNK.IS","BIMAS.IS:0.8735, SISE.IS:0.8559, ARCLK.IS:0.7735, TCELL.IS:0.7706, GARAN.IS:0.6853, PETKM.IS:0.5853, THYAO.IS:0.5588, TUPRS.IS:0.4971, KCHOL.IS:0.4529, AKBNK.IS:0.4500",0.1433169531652536
2018-12-31,mixed_model,15,"BIMAS.IS, SISE.IS, ARCLK.IS, TCELL.IS, GARAN.IS, PETKM.IS, THYAO.IS, TUPRS.IS, KCHOL.IS, AKBNK.IS, FROTO.IS, SAHOL.IS, YKBNK.IS, ASELS.IS, PGSUS.IS","BIMAS.IS:0.8735, SISE.IS:0.8559, ARCLK.IS:0.7735, TCELL.IS:0.7706, GARAN.IS:0.6853, PETKM.IS:0.5853, THYAO.IS:0.5588, TUPRS.IS:0.4971, KCHOL.IS:0.4529, AKBNK.IS:0.4500, FROTO.IS:0.4353, SAHOL.IS:0.4059, YKBNK.IS:0.3971, ASELS.IS:0.3618, PGSUS.IS:0.3500",0.16239037300855522
2018-12-31,momentum_heavy,3,"BIMAS.IS, SISE.IS, ARCLK.IS","BIMAS.IS:0.8765, SISE.IS:0.8765, ARCLK.IS:0.8176",0.12947817057878871
2018-12-31,momentum_heavy,5,"BIMAS.IS, SISE.IS, ARCLK.IS, TCELL.IS, GARAN.IS","BIMAS.IS:0.8765, SISE.IS:0.8765, ARCLK.IS:0.8176, TCELL.IS:0.7559, GARAN.IS:0.7147",0.14408425530910168
2018-12-31,momentum_heavy,10,"BIMAS.IS, SISE.IS, ARCLK.IS, TCELL.IS, GARAN.IS, PETKM.IS, THYAO.IS, TUPRS.IS, AKBNK.IS, KCHOL.IS","BIMAS.IS:0.8765, SISE.IS:0.8765, ARCLK.IS:0.8176, TCELL.IS:0.7559, GARAN.IS:0.7147, PETKM.IS:0.6368, THYAO.IS:0.5868, TUPRS.IS:0.4956, AKBNK.IS:0.4691, KCHOL.IS:0.4338",0.1433169531652536
2018-12-31,momentum_heavy,15,"BIMAS.IS, SISE.IS, ARCLK.IS, TCELL.IS, GARAN.IS, PETKM.IS, THYAO.IS, TUPRS.IS, AKBNK.IS, KCHOL.IS, FROTO.IS, SAHOL.IS, YKBNK.IS, ASELS.IS, PGSUS.IS","BIMAS.IS:0.8765, SISE.IS:0.8765, ARCLK.IS:0.8176, TCELL.IS:0.7559, GARAN.IS:0.7147, PETKM.IS:0.6368, THYAO.IS:0.5868, TUPRS.IS:0.4956, AKBNK.IS:0.4691, KCHOL.IS:0.4338, FROTO.IS:0.4162, SAHOL.IS:0.4015, YKBNK.IS:0.3809, ASELS.IS:0.3515, PGSUS.IS:0.3338",0.16239037300855522
2018-12-31,trend_following,3,"BIMAS.IS, SISE.IS, ARCLK.IS","BIMAS.IS:0.8706, SISE.IS:0.8618, ARCLK.IS:0.8294",0.12947817057878871
2018-12-31,trend_following,5,"BIMAS.IS, SISE.IS, ARCLK.IS, TCELL.IS, GARAN.IS","BIMAS.IS:0.8706, SISE.IS:0.8618, ARCLK.IS:0.8294, TCELL.IS:0.7941, GARAN.IS:0.7588",0.14408425530910168
2018-12-31,trend_following,10,"BIMAS.IS, SISE.IS, ARCLK.IS, TCELL.IS, GARAN.IS, THYAO.IS, PETKM.IS, AKBNK.IS, TUPRS.IS, PGSUS.IS","BIMAS.IS:0.8706, SISE.IS:0.8618, ARCLK.IS:0.8294, TCELL.IS:0.7941, GARAN.IS:0.7588, THYAO.IS:0.5971, PETKM.IS:0.5412, AKBNK.IS:0.4529, TUPRS.IS:0.4441, PGSUS.IS:0.4294",0.15244284389609283
2018-12-31,trend_following,15,"BIMAS.IS, SISE.IS, ARCLK.IS, TCELL.IS, GARAN.IS, THYAO.IS, PETKM.IS, AKBNK.IS, TUPRS.IS, PGSUS.IS, KCHOL.IS, SAHOL.IS, FROTO.IS, YKBNK.IS, ASELS.IS","BIMAS.IS:0.8706, SISE.IS:0.8618, ARCLK.IS:0.8294, TCELL.IS:0.7941, GARAN.IS:0.7588, THYAO.IS:0.5971, PETKM.IS:0.5412, AKBNK.IS:0.4529, TUPRS.IS:0.4441, PGSUS.IS:0.4294, KCHOL.IS:0.4029, SAHOL.IS:0.3971, FROTO.IS:0.3824, YKBNK.IS:0.3765, ASELS.IS:0.3500",0.16239037300855527
2018-12-31,volume_heavy,3,"SISE.IS, BIMAS.IS, TCELL.IS","SISE.IS:0.8824, BIMAS.IS:0.8206, TCELL.IS:0.7941",0.1373146256821692
2018-12-31,volume_heavy,5,"SISE.IS, BIMAS.IS, TCELL.IS, GARAN.IS, ARCLK.IS","SISE.IS:0.8824, BIMAS.IS:0.8206, TCELL.IS:0.7941, GARAN.IS:0.6500, ARCLK.IS:0.5853",0.14408425530910168
2018-12-31,volume_heavy,10,"SISE.IS, BIMAS.IS, TCELL.IS, GARAN.IS, ARCLK.IS, FROTO.IS, THYAO.IS, TUPRS.IS, EREGL.IS, AKBNK.IS","SISE.IS:0.8824, BIMAS.IS:0.8206, TCELL.IS:0.7941, GARAN.IS:0.6500, ARCLK.IS:0.5853, FROTO.IS:0.5559, THYAO.IS:0.5529, TUPRS.IS:0.5206, EREGL.IS:0.5176, AKBNK.IS:0.5000",0.14154898823408252
2018-12-31,volume_heavy,15,"SISE.IS, BIMAS.IS, TCELL.IS, GARAN.IS, ARCLK.IS, FROTO.IS, THYAO.IS, TUPRS.IS, EREGL.IS, AKBNK.IS, PETKM.IS, KCHOL.IS, PGSUS.IS, SAHOL.IS, TOASO.IS","SISE.IS:0.8824, BIMAS.IS:0.8206, TCELL.IS:0.7941, GARAN.IS:0.6500, ARCLK.IS:0.5853, FROTO.IS:0.5559, THYAO.IS:0.5529, TUPRS.IS:0.5206, EREGL.IS:0.5176, AKBNK.IS:0.5000, PETKM.IS:0.4412, KCHOL.IS:0.4000, PGSUS.IS:0.3824, SAHOL.IS:0.3765, TOASO.IS:0.3706",0.1715917468416338
2019-01-31,low_volatility,3,"BIMAS.IS, TCELL.IS, ARCLK.IS","BIMAS.IS:0.7485, TCELL.IS:0.7279, ARCLK.IS:0.6956",0.020651650712941137
2019-01-31,low_volatility,5,"BIMAS.IS, TCELL.IS, ARCLK.IS, KCHOL.IS, PETKM.IS","BIMAS.IS:0.7485, TCELL.IS:0.7279, ARCLK.IS:0.6956, KCHOL.IS:0.6662, PETKM.IS:0.6632",0.020020712389721383
2019-01-31,low_volatility,10,"BIMAS.IS, TCELL.IS, ARCLK.IS, KCHOL.IS, PETKM.IS, SAHOL.IS, SISE.IS, YKBNK.IS, ASELS.IS, TUPRS.IS","BIMAS.IS:0.7485, TCELL.IS:0.7279, ARCLK.IS:0.6956, KCHOL.IS:0.6662, PETKM.IS:0.6632, SAHOL.IS:0.6191, SISE.IS:0.5897, YKBNK.IS:0.5868, ASELS.IS:0.5721, TUPRS.IS:0.5574",0.016401972997550453
2019-01-31,low_volatility,15,"BIMAS.IS, TCELL.IS, ARCLK.IS, KCHOL.IS, PETKM.IS, SAHOL.IS, SISE.IS, YKBNK.IS, ASELS.IS, TUPRS.IS, GARAN.IS, AKBNK.IS, PGSUS.IS, FROTO.IS, TOASO.IS","BIMAS.IS:0.7485, TCELL.IS:0.7279, ARCLK.IS:0.6956, KCHOL.IS:0.6662, PETKM.IS:0.6632, SAHOL.IS:0.6191, SISE.IS:0.5897, YKBNK.IS:0.5868, ASELS.IS:0.5721, TUPRS.IS:0.5574, GARAN.IS:0.5338, AKBNK.IS:0.5015, PGSUS.IS:0.4809, FROTO.IS:0.4721, TOASO.IS:0.2250",0.0025094692593174922
2019-01-31,mixed_model,3,"TCELL.IS, SISE.IS, ARCLK.IS","TCELL.IS:0.7206, SISE.IS:0.7147, ARCLK.IS:0.6882",0.036989921409003035
2019-01-31,mixed_model,5,"TCELL.IS, SISE.IS, ARCLK.IS, SAHOL.IS, PGSUS.IS","TCELL.IS:0.7206, SISE.IS:0.7147, ARCLK.IS:0.6882, SAHOL.IS:0.6794, PGSUS.IS:0.6500",0.01198670290407944
2019-01-31,mixed_model,10,"TCELL.IS, SISE.IS, ARCLK.IS, SAHOL.IS, PGSUS.IS, AKBNK.IS, BIMAS.IS, KCHOL.IS, YKBNK.IS, GARAN.IS","TCELL.IS:0.7206, SISE.IS:0.7147, ARCLK.IS:0.6882, SAHOL.IS:0.6794, PGSUS.IS:0.6500, AKBNK.IS:0.6206, BIMAS.IS:0.5941, KCHOL.IS:0.5735, YKBNK.IS:0.5588, GARAN.IS:0.5471",0.014576652684451541
2019-01-31,mixed_model,15,"TCELL.IS, SISE.IS, ARCLK.IS, SAHOL.IS, PGSUS.IS, AKBNK.IS, BIMAS.IS, KCHOL.IS, YKBNK.IS, GARAN.IS, PETKM.IS, TUPRS.IS, FROTO.IS, TOASO.IS, ASELS.IS","TCELL.IS:0.7206, SISE.IS:0.7147, ARCLK.IS:0.6882, SAHOL.IS:0.6794, PGSUS.IS:0.6500, AKBNK.IS:0.6206, BIMAS.IS:0.5941, KCHOL.IS:0.5735, YKBNK.IS:0.5588, GARAN.IS:0.5471, PETKM.IS:0.5324, TUPRS.IS:0.5206, FROTO.IS:0.4941, TOASO.IS:0.3500, ASELS.IS:0.3441",0.0025094692593174922
2019-01-31,momentum_heavy,3,"SISE.IS, TCELL.IS, ARCLK.IS","SISE.IS:0.7838, TCELL.IS:0.7338, ARCLK.IS:0.7132",0.036989921409003035
2019-01-31,momentum_heavy,5,"SISE.IS, TCELL.IS, ARCLK.IS, SAHOL.IS, PGSUS.IS","SISE.IS:0.7838, TCELL.IS:0.7338, ARCLK.IS:0.7132, SAHOL.IS:0.7074, PGSUS.IS:0.7015",0.01198670290407944
2019-01-31,momentum_heavy,10,"SISE.IS, TCELL.IS, ARCLK.IS, SAHOL.IS, PGSUS.IS, AKBNK.IS, BIMAS.IS, KCHOL.IS, GARAN.IS, YKBNK.IS","SISE.IS:0.7838, TCELL.IS:0.7338, ARCLK.IS:0.7132, SAHOL.IS:0.7074, PGSUS.IS:0.7015, AKBNK.IS:0.6191, BIMAS.IS:0.5926, KCHOL.IS:0.5721, GARAN.IS:0.5544, YKBNK.IS:0.5279",0.014576652684451541
2019-01-31,momentum_heavy,15,"SISE.IS, TCELL.IS, ARCLK.IS, SAHOL.IS, PGSUS.IS, AKBNK.IS, BIMAS.IS, KCHOL.IS, GARAN.IS, YKBNK.IS, TUPRS.IS, PETKM.IS, FROTO.IS, TOASO.IS, ASELS.IS","SISE.IS:0.7838, TCELL.IS:0.7338, ARCLK.IS:0.7132, SAHOL.IS:0.7074, PGSUS.IS:0.7015, AKBNK.IS:0.6191, BIMAS.IS:0.5926, KCHOL.IS:0.5721, GARAN.IS:0.5544, YKBNK.IS:0.5279, TUPRS.IS:0.5279, PETKM.IS:0.4868, FROTO.IS:0.4691, TOASO.IS:0.4103, ASELS.IS:0.2603",0.0025094692593174922
2019-01-31,trend_following,3,"SISE.IS, TCELL.IS, ARCLK.IS","SISE.IS:0.7353, TCELL.IS:0.7088, ARCLK.IS:0.6853",0.036989921409003035
2019-01-31,trend_following,5,"SISE.IS, TCELL.IS, ARCLK.IS, SAHOL.IS, PGSUS.IS","SISE.IS:0.7353, TCELL.IS:0.7088, ARCLK.IS:0.6853, SAHOL.IS:0.6794, PGSUS.IS:0.6735",0.01198670290407944
2019-01-31,trend_following,10,"SISE.IS, TCELL.IS, ARCLK.IS, SAHOL.IS, PGSUS.IS, BIMAS.IS, AKBNK.IS, KCHOL.IS, GARAN.IS, YKBNK.IS","SISE.IS:0.7353, TCELL.IS:0.7088, ARCLK.IS:0.6853, SAHOL.IS:0.6794, PGSUS.IS:0.6735, BIMAS.IS:0.6147, AKBNK.IS:0.6118, KCHOL.IS:0.5765, GARAN.IS:0.5765, YKBNK.IS:0.5588",0.014576652684451541
2019-01-31,trend_following,15,"SISE.IS, TCELL.IS, ARCLK.IS, SAHOL.IS, PGSUS.IS, BIMAS.IS, AKBNK.IS, KCHOL.IS, GARAN.IS, YKBNK.IS, TUPRS.IS, PETKM.IS, FROTO.IS, ASELS.IS, TOASO.IS","SISE.IS:0.7353, TCELL.IS:0.7088, ARCLK.IS:0.6853, SAHOL.IS:0.6794, PGSUS.IS:0.6735, BIMAS.IS:0.6147, AKBNK.IS:0.6118, KCHOL.IS:0.5765, GARAN.IS:0.5765, YKBNK.IS:0.5588, TUPRS.IS:0.5353, PETKM.IS:0.5353, FROTO.IS:0.5059, ASELS.IS:0.3676, TOASO.IS:0.3147",0.0025094692593174922
2019-01-31,volume_heavy,3,"AKBNK.IS, TCELL.IS, YKBNK.IS","AKBNK.IS:0.7353, TCELL.IS:0.6853, YKBNK.IS:0.6618",0.018289094648419622
2019-01-31,volume_heavy,5,"AKBNK.IS, TCELL.IS, YKBNK.IS, SAHOL.IS, PGSUS.IS","AKBNK.IS:0.7353, TCELL.IS:0.6853, YKBNK.IS:0.6618, SAHOL.IS:0.6500, PGSUS.IS:0.6265",0.0007662068477293912
2019-01-31,volume_heavy,10,"AKBNK.IS, TCELL.IS, YKBNK.IS, SAHOL.IS, PGSUS.IS, FROTO.IS, ARCLK.IS, SISE.IS, PETKM.IS, GARAN.IS","AKBNK.IS:0.7353, TCELL.IS:0.6853, YKBNK.IS:0.6618, SAHOL.IS:0.6500, PGSUS.IS:0.6265, FROTO.IS:0.5912, ARCLK.IS:0.5824, SISE.IS:0.5706, PETKM.IS:0.5706, GARAN.IS:0.5088",-9.07416494218753e-05
2019-01-31,volume_heavy,15,"AKBNK.IS, TCELL.IS, YKBNK.IS, SAHOL.IS, PGSUS.IS, FROTO.IS, ARCLK.IS, SISE.IS, PETKM.IS, GARAN.IS, KCHOL.IS, BIMAS.IS, TUPRS.IS, ASELS.IS, THYAO.IS","AKBNK.IS:0.7353, TCELL.IS:0.6853, YKBNK.IS:0.6618, SAHOL.IS:0.6500, PGSUS.IS:0.6265, FROTO.IS:0.5912, ARCLK.IS:0.5824, SISE.IS:0.5706, PETKM.IS:0.5706, GARAN.IS:0.5088, KCHOL.IS:0.4824, BIMAS.IS:0.4471, TUPRS.IS:0.4235, ASELS.IS:0.4206, THYAO.IS:0.4088",-0.004241538554400924
2019-02-28,low_volatility,3,"ARCLK.IS, KCHOL.IS, TUPRS.IS","ARCLK.IS:0.8309, KCHOL.IS:0.8044, TUPRS.IS:0.6956",-0.12605178484910468
2019-02-28,low_volatility,5,"ARCLK.IS, KCHOL.IS, TUPRS.IS, YKBNK.IS, TCELL.IS","ARCLK.IS:0.8309, KCHOL.IS:0.8044, TUPRS.IS:0.6956, YKBNK.IS:0.6691, TCELL.IS:0.6456",-0.11197272977629032
2019-02-28,low_volatility,10,"ARCLK.IS, KCHOL.IS, TUPRS.IS, YKBNK.IS, TCELL.IS, PETKM.IS, SAHOL.IS, BIMAS.IS, GARAN.IS, SISE.IS","ARCLK.IS:0.8309, KCHOL.IS:0.8044, TUPRS.IS:0.6956, YKBNK.IS:0.6691, TCELL.IS:0.6456, PETKM.IS:0.6103, SAHOL.IS:0.5809, BIMAS.IS:0.5809, GARAN.IS:0.5544, SISE.IS:0.4956",-0.12460138342776465
2019-02-28,low_volatility,15,"ARCLK.IS, KCHOL.IS, TUPRS.IS, YKBNK.IS, TCELL.IS, PETKM.IS, SAHOL.IS, BIMAS.IS, GARAN.IS, SISE.IS, ASELS.IS, PGSUS.IS, EREGL.IS, AKBNK.IS, TOASO.IS","ARCLK.IS:0.8309, KCHOL.IS:0.8044, TUPRS.IS:0.6956, YKBNK.IS:0.6691, TCELL.IS:0.6456, PETKM.IS:0.6103, SAHOL.IS:0.5809, BIMAS.IS:0.5809, GARAN.IS:0.5544, SISE.IS:0.4956, ASELS.IS:0.4574, PGSUS.IS:0.4132, EREGL.IS:0.3926, AKBNK.IS:0.3721, TOASO.IS:0.3574",-0.11523667691024371
2019-02-28,mixed_model,3,"ARCLK.IS, YKBNK.IS, KCHOL.IS","ARCLK.IS:0.9324, YKBNK.IS:0.7500, KCHOL.IS:0.7412",-0.12564552440751203
2019-02-28,mixed_model,5,"ARCLK.IS, YKBNK.IS, KCHOL.IS, TCELL.IS, TUPRS.IS","ARCLK.IS:0.9324, YKBNK.IS:0.7500, KCHOL.IS:0.7412, TCELL.IS:0.6294, TUPRS.IS:0.6265",-0.11197272977629032
