date,model,portfolio_size,holdings,gross_return,transaction_cost,net_return,equity,period
2023-11-30,mixed_model,5,5,0.0015078658093012898,0.002,-0.0004921341906987103,16.50244791903477,validation
2023-12-31,mixed_model,5,5,0.15548406709693713,0.002,0.15348406709693713,19.03531074270361,validation
2024-01-31,mixed_model,5,5,0.03901852561420345,0.002,0.03701852561420345,19.739969881006708,out_of_sample
2024-02-29,mixed_model,5,5,-0.021726710230547265,0.002,-0.023726710230547267,19.27160533568033,out_of_sample
2024-03-31,mixed_model,5,5,0.16412448790889522,0.002,0.16212448790889522,22.396004481909838,out_of_sample
2024-04-30,mixed_model,5,5,0.07631412992242992,0.002,0.07431412992242992,24.060344068721808,out_of_sample
2024-05-31,mixed_model,5,5,0.039705789304758876,0.002,0.037705789304758874,24.967558332777035,out_of_sample
2024-06-30,mixed_model,5,5,0.01854552921147057,0.002,0.016545529211470567,25.38065979851109,out_of_sample
2024-07-31,mixed_model,5,5,-0.0967693576525811,0.002,-0.0987693576525811,22.87382833341346,out_of_sample
2024-08-31,mixed_model,5,5,0.018353650541961787,0.002,0.016353650541961785,23.247898928534926,out_of_sample
2024-09-30,mixed_model,5,5,-0.11850021196545375,0.002,-0.12050021196545375,20.446522179895023,out_of_sample
2024-10-31,mixed_model,5,5,0.03682042754655468,0.002,0.03482042754655468,21.15847882403908,out_of_sample
2024-11-30,mixed_model,5,5,-0.0041479274916155886,0.002,-0.006147927491615589,21.028398030396,out_of_sample
2024-12-31,mixed_model,5,5,0.06561318479945588,0.002,0.06361318479945588,22.366081400340097,out_of_sample
2025-01-31,mixed_model,5,5,-0.007151559466438173,0.002,-0.009151559466438173,22.161396876373686,out_of_sample
2025-02-28,mixed_model,5,5,0.022973545881693223,0.002,0.02097354588169322,22.626199950562725,out_of_sample
2025-03-31,mixed_model,5,5,-0.0683058152754736,0.002,-0.0703058152754736,21.03544651645253,out_of_sample
2025-04-30,mixed_model,5,5,-0.019371878347512618,0.002,-0.02137187834751262,20.585879512517298,out_of_sample
2025-05-31,mixed_model,5,5,0.09144608294563898,0.002,0.08944608294563898,22.42720579890285,out_of_sample
2025-06-30,mixed_model,5,5,0.0722240256754372,0.002,0.0702240256754372,24.00213447475332,out_of_sample
