date,model,portfolio_size,symbol,rank,score,forward_return
2025-01-31,mixed_model,5,ASELS.IS,1,0.8882352941176471,0.05355131883687014
2025-01-31,mixed_model,5,TCELL.IS,2,0.811764705882353,-0.06845514099379568
2025-01-31,mixed_model,5,THYAO.IS,3,0.7558823529411766,-0.027602499255470092
2025-01-31,mixed_model,5,AKBNK.IS,4,0.6970588235294118,0.03777955664168586
2025-01-31,mixed_model,5,SAHOL.IS,5,0.6176470588235295,-0.031031032561481098
2025-02-28,mixed_model,5,ASELS.IS,1,0.9029411764705882,0.28303907139748485
2025-02-28,mixed_model,5,AKBNK.IS,2,0.7735294117647059,-0.20630605658562373
2025-02-28,mixed_model,5,PGSUS.IS,3,0.7441176470588236,0.07845188284518834
2025-02-28,mixed_model,5,THYAO.IS,4,0.7323529411764707,0.008921330664572125
2025-02-28,mixed_model,5,GARAN.IS,5,0.6911764705882353,-0.04923849891315546
2025-03-31,mixed_model,5,ASELS.IS,1,0.8999999999999999,0.1259383002873109
2025-03-31,mixed_model,5,FROTO.IS,2,0.8735294117647058,-0.14986907306767527
2025-03-31,mixed_model,5,PGSUS.IS,3,0.7588235294117647,-0.13520855908250484
2025-03-31,mixed_model,5,TUPRS.IS,4,0.7088235294117647,-0.09637678596255861
2025-03-31,mixed_model,5,THYAO.IS,5,0.7088235294117646,-0.08601295855194013
2025-04-30,mixed_model,5,TOASO.IS,1,0.8735294117647059,-0.11499997349590263
2025-04-30,mixed_model,5,ASELS.IS,2,0.838235294117647,-0.039999990946233965
2025-04-30,mixed_model,5,EREGL.IS,3,0.6588235294117648,0.04177777885715672
2025-04-30,mixed_model,5,THYAO.IS,4,0.6323529411764706,-0.03869833550866486
2025-04-30,mixed_model,5,TCELL.IS,5,0.6058823529411765,0.05506112935608165
2025-05-31,mixed_model,5,PGSUS.IS,1,0.7911764705882354,0.06550581779297548
2025-05-31,mixed_model,5,EREGL.IS,2,0.776470588235294,0.13737196037276056
2025-05-31,mixed_model,5,ASELS.IS,3,0.6852941176470588,0.16358021271162881
2025-05-31,mixed_model,5,TCELL.IS,4,0.638235294117647,0.03494420974005363
2025-05-31,mixed_model,5,PETKM.IS,5,0.6,0.05582821411077643
2025-06-30,mixed_model,5,GARAN.IS,1,0.7823529411764706,0.05777779972896546
2025-06-30,mixed_model,5,AKBNK.IS,2,0.7735294117647059,-0.010263919461580895
2025-06-30,mixed_model,5,YKBNK.IS,3,0.7676470588235293,0.06182962262777281
2025-06-30,mixed_model,5,EREGL.IS,4,0.7382352941176471,0.01172360961708585
2025-06-30,mixed_model,5,ASELS.IS,5,0.7088235294117646,0.24005301586494276
2025-07-31,mixed_model,5,TUPRS.IS,1,0.7911764705882353,0.019538286773900015
2025-07-31,mixed_model,5,ASELS.IS,2,0.7441176470588234,-0.01978604430834019
2025-07-31,mixed_model,5,GARAN.IS,3,0.6823529411764705,0.00910368178380927
2025-07-31,mixed_model,5,TOASO.IS,4,0.6499999999999999,0.08427207159420247
2025-07-31,mixed_model,5,KCHOL.IS,5,0.6264705882352941,0.0223090014228724
2025-08-31,mixed_model,5,FROTO.IS,1,0.7500000000000001,-0.11324977207486031
2025-08-31,mixed_model,5,EREGL.IS,2,0.7294117647058823,-0.015405272993327168
2025-08-31,mixed_model,5,TOASO.IS,3,0.7147058823529411,0.03596406917042505
2025-08-31,mixed_model,5,TUPRS.IS,4,0.6882352941176471,0.12628601856833876
2025-08-31,mixed_model,5,PETKM.IS,5,0.6823529411764706,-0.09549999237060547
2025-09-30,mixed_model,5,TUPRS.IS,1,0.8441176470588234,0.05951746828844917
2025-09-30,mixed_model,5,ASELS.IS,2,0.8352941176470589,-0.05302320656665471
2025-09-30,mixed_model,5,TOASO.IS,3,0.738235294117647,0.019286378333142284
2025-09-30,mixed_model,5,EREGL.IS,4,0.7117647058823529,-0.06530610017180571
2025-09-30,mixed_model,5,BIMAS.IS,5,0.7000000000000001,-0.0036970289786339983
2025-10-31,mixed_model,5,TUPRS.IS,1,0.8823529411764706,-0.014170020958563234
2025-10-31,mixed_model,5,TOASO.IS,2,0.7529411764705883,-0.13036893794743143
2025-10-31,mixed_model,5,TCELL.IS,3,0.711764705882353,-0.0616850558301536
2025-10-31,mixed_model,5,ASELS.IS,4,0.6676470588235295,-0.09806650097241132
2025-10-31,mixed_model,5,BIMAS.IS,5,0.6411764705882353,-0.0037105180381591385
2025-11-30,mixed_model,5,TUPRS.IS,1,0.8470588235294119,-0.053388132208783246
2025-11-30,mixed_model,5,YKBNK.IS,2,0.7794117647058825,0.02606237970330305
2025-11-30,mixed_model,5,GARAN.IS,3,0.7235294117647059,0.03311743610603668
2025-11-30,mixed_model,5,BIMAS.IS,4,0.6735294117647059,0.007965424871264837
2025-11-30,mixed_model,5,AKBNK.IS,5,0.6676470588235295,0.07799235846751262
2025-12-31,mixed_model,5,ASELS.IS,1,0.8529411764705883,0.3088045058012705
2025-12-31,mixed_model,5,SISE.IS,2,0.7558823529411764,0.1855133537025062
2025-12-31,mixed_model,5,FROTO.IS,3,0.7470588235294119,0.22719905301752719
2025-12-31,mixed_model,5,AKBNK.IS,4,0.7441176470588237,0.33166176126029634
2025-12-31,mixed_model,5,YKBNK.IS,5,0.7058823529411765,0.13418002337265578
2026-01-31,mixed_model,5,ASELS.IS,1,0.8147058823529412,0.0618301731244848
2026-01-31,mixed_model,5,AKBNK.IS,2,0.7735294117647059,-0.030123693814563812
2026-01-31,mixed_model,5,TUPRS.IS,3,0.7382352941176471,-0.10743464343858344
2026-01-31,mixed_model,5,SAHOL.IS,4,0.661764705882353,-0.07945205285495327
2026-01-31,mixed_model,5,BIMAS.IS,5,0.65,0.005271095469779663
2026-02-28,mixed_model,5,EREGL.IS,1,0.7647058823529411,-0.13594613421553225
2026-02-28,mixed_model,5,ASELS.IS,2,0.7264705882352941,-0.005434782608695676
2026-02-28,mixed_model,5,AKBNK.IS,3,0.7058823529411765,-0.2444223565160505
2026-02-28,mixed_model,5,TOASO.IS,4,0.6882352941176472,-0.07983315985352812
2026-02-28,mixed_model,5,FROTO.IS,5,0.6764705882352942,-0.09775867086243528
2026-03-31,mixed_model,5,TUPRS.IS,1,0.9029411764705882,0.04937076476282676
2026-03-31,mixed_model,5,PETKM.IS,2,0.8117647058823529,0.12629596568785773
2026-03-31,mixed_model,5,BIMAS.IS,3,0.8088235294117647,0.08565155186834406
2026-03-31,mixed_model,5,KCHOL.IS,4,0.7911764705882353,0.037987647744123665
2026-03-31,mixed_model,5,ASELS.IS,5,0.7617647058823529,0.3122560499609679
2026-04-30,mixed_model,5,ASELS.IS,1,0.8323529411764705,-0.09518143961927428
2026-04-30,mixed_model,5,EREGL.IS,2,0.8,0.1156037188174166
2026-04-30,mixed_model,5,PETKM.IS,3,0.7970588235294117,-0.0753137768113169
2026-04-30,mixed_model,5,TUPRS.IS,4,0.7088235294117646,-0.1284132953939403
2026-04-30,mixed_model,5,BIMAS.IS,5,0.7088235294117646,0.006068780449501432
2026-05-31,mixed_model,5,EREGL.IS,1,0.8705882352941178,0.08965557464934215
2026-05-31,mixed_model,5,BIMAS.IS,2,0.8117647058823529,0.009250740287035208
2026-05-31,mixed_model,5,TOASO.IS,3,0.7264705882352942,0.09797297297297303
2026-05-31,mixed_model,5,SISE.IS,4,0.7,0.0023802422428664816
2026-05-31,mixed_model,5,ASELS.IS,5,0.6794117647058824,-0.04930966469428011
2018-06-30,mixed_model,10,SISE.IS,1,0.8117647058823529,0.17882355540564032
2018-06-30,mixed_model,10,TUPRS.IS,2,0.7911764705882353,-0.008302551330894858
2018-06-30,mixed_model,10,FROTO.IS,3,0.7852941176470588,-0.03594763909686349
2018-06-30,mixed_model,10,BIMAS.IS,4,0.7147058823529411,0.05427515054824905
2018-06-30,mixed_model,10,TCELL.IS,5,0.6352941176470588,0.06090534109940382
2018-06-30,mixed_model,10,EREGL.IS,6,0.6,0.08537789006501839
2018-06-30,mixed_model,10,YKBNK.IS,7,0.5823529411764705,-0.14170043643328867
2018-06-30,mixed_model,10,KCHOL.IS,8,0.5558823529411765,-0.028771808776727248
2018-06-30,mixed_model,10,TOASO.IS,9,0.5176470588235295,-0.0488006595804108
2018-06-30,mixed_model,10,SAHOL.IS,10,0.5029411764705883,-0.04077004229368697
2018-07-31,mixed_model,10,SISE.IS,1,0.8852941176470588,0.22754502241370345
